cons_pct,threatF4,bldg_dens,threatF1,avg_parcsz,threatF2,pop_chg,threatF3,threat,ThreatF5,F1raw,F1rcl,F2raw,F2rcl,F3raw,F3rcl,F4raw,F4rcl,F5raw,F5rcl,F6raw,F6rcl,F7raw,F7rcl,F8raw,F8rcl,F9raw,F9rcl,F10raw,F10rcl,F11raw,F11rcl,Fwght,Fwghtrcl,threatrcl,OBJECTID,ACRES,Shapearea,Shapelen
0,1,10.82629966,5,30.73500061,8,9.22204971,5,4.8,5,22.4076004,8,0.26026656,3,0,0,0,0,530.86833207,4,0.34599916,5,0.20377934,5,0.79871029,3,3,9,1.60943862,3,0,0,3.6,4,5,3149,530.86832184,2148356.47113923,17959.9615692255
0,1,11.67860031,5,30.73500061,8,9.22204971,5,4.8,5,20.55970001,8,0.38278169,4,0,0,0,0,780.7636847,4,0.37616503,5,0,0,0.20682314,2,3,9,2.77619469,4,0,0,3.45,4,5,3150,780.76367577,3159651.13427132,17904.6401427194
0,1,9.51064014,6,169.50100708,10,4.71817016,7,5.6,4,38.08179855,7,0.20083168,3,0,0,0,0,97.30782708,1,0.43671718,4,0.07594455,3,4.5099147,6,0,0,4.705233,6,0,0,2.65,3,6,3151,97.30782104,393792.35569652,3756.43870943355
56.51969224,9,7.12503004,7,32.75299835,8,4.55374002,8,7.2,4,0.67233598,10,2.38440965,6,24,6,77.20872448,9,45489.599959,10,0.49862333,4,0.10191604,4,0.50695631,3,1.02348005,3,2.6093799,4,0,0,6.65,8,7,3152,45489.59987048,184090615.749991,284954.335285745
0,1,8.57635021,7,26.04190063,7,4.48973989,8,5.4,4,48.09479904,6,3.57641946,7,0,0,30.13844669,5,1732.86203262,5,0.4884405,4,0.26678984,6,8.87551328,8,0,0,4.04255149,6,0,0,4.5,5,5,3153,1732.86202235,7012671.85496697,28714.7070163357
2.99490883,3,7.15460014,7,46.01800155,10,4.29204988,8,6.6,5,17.1909008,9,0.15072442,2,0,0,54.09570312,7,2875.509902,6,0.32408304,5,0.05852874,3,0.51993561,3,0,0,1.44133602,3,0,0,4.45,5,7,3154,2875.50988116,11636822.1775321,35597.2658318641
39.28412777,8,9.0486803,6,94.00710296,10,2.84353995,9,8,7,1.29668998,10,0.28244721,4,1,1,60.95020644,8,5388.50808139,7,0.17008047,7,1.54322307,9,2.93541732,5,0,0,2.90010959,5,0,0,5.9,7,8,3155,5388.50806011,21806605.6765739,59383.4489364964
0,1,10,6,169.50100708,10,4.71817016,7,6.8,10,45.80830001,6,0.05526184,1,0,0,0,0,26.77570702,1,0,10,0,0,1.04833833,3,0,0,46.77433909,10,0,0,2.8,3,7,3156,26.7757062,108357.87203358,2493.96148677332
0,1,13.13160037,4,15.27509975,3,14.4822998,3,4.2,10,9.90985965,10,0.03861864,1,0,0,0,0,78.77084413,1,0,10,0,0,0.31864581,2,0,0,0.11293518,2,0,0,2.95,3,4,3157,78.77084493,318775.574814,3787.10703909148
14.54219119,6,4.79253005,9,46.01800155,10,4.29204988,8,8.4,9,14.46909999,9,1.02336977,5,0,0,0,0,488.65744547,3,0.00759632,9,0.60095267,7,2.66039126,5,0,0,7.42331061,7,0,0,4.15,5,9,3158,488.6574467,1977534.43668642,8050.10480597271
38.26716367,8,4.76470994,9,40.41930007,9,8.25683975,5,8.2,10,8.11359024,10,0.04886955,1,0,0,0,0,99.6797158,1,0,10,0,0,9.6584545,8,3,9,9.6584545,8,0,0,4,5,8,3159,99.6797088,403391.08332396,3920.34010401059
0,1,10.74470043,5,25.12330055,6,4.63539981,7,5.8,10,67.07640075,5,0.1873395,3,0,0,0,0,90.77053618,1,0,10,0,0,1.11247552,4,0,0,12.38322529,9,0,0,2.85,3,6,3160,90.77053922,367336.80896456,3253.30912078055
0,1,11,5,25.12330055,6,4.63539981,7,5.8,10,64.58950042,5,0.0418863,1,0,0,0,0,20.2949315,1,0,10,0,0,2.84760754,5,0,0,2.84760754,5,0,0,2.5,3,6,3161,20.29492923,82130.9932548,2206.76419295825
0,1,17.13269996,3,16.39710044,4,10.98040008,4,4.4,10,30.11389923,7,0.11383493,1,2,2,0,0,197.10577298,2,0,10,14.78642637,10,0.81443581,3,0,0,4.22627905,6,0,0,3.6,4,4,3162,197.10576336,797661.91502875,9757.12667529593
0,1,30.67869949,2,8.90019989,2,3.55744004,8,3.2,3,33.33769989,7,0.73837419,5,1,1,42.22984264,6,1278.49872545,5,0.65872259,3,0.02844742,2,0.15712178,2,0,0,2.37959095,4,0,0,4,5,3,3163,1278.49870862,5173921.40568264,21618.9533172968
4.62118543,4,13.86699962,4,19.93720054,5,11.13790035,4,4.4,5,51.97499847,6,0.61126851,5,0,0,0,0,1058.41457001,5,0.38227742,5,0.65935411,8,1.04195466,3,0,0,1.56357635,3,0,0,3.35,4,4,3164,1058.41456947,4283268.93112428,31477.6055051789
3.65153701,3,13.21350002,4,75.33850097,10,4.69807004,7,6.6,9,1.06455004,10,1.70978498,6,3,3,63.84747004,8,3487.46567155,6,0.00238568,9,0.08149757,3,0.56550807,3,0,0,0.71370566,2,0,0,5.8,7,7,3165,3487.46565013,14113329.217383,37564.9294215125
0,1,9.32758998,6,169.50100708,10,4.71817016,7,6.8,10,34.66360092,7,0.24546085,3,0,0,0,0,118.93174115,2,0,10,0.02976497,2,0,0,0,0,0,0,0,0,2.75,3,7,3166,118.9317419,481301.60874682,4977.97187229198
0,1,13.79310035,4,19.93720054,5,11.13790035,4,4.8,10,13.5703001,10,0.12103811,2,0,0,0,0,57.79550721,1,0,10,0,0,3.51030745,6,0,0,3.51030745,5,0,0,3.4,4,5,3167,57.79550736,233891.05573827,3553.62956442524
66.18614477,10,3.79234004,10,40.41930007,9,8.25683975,5,8.4,8,14.70969963,9,3.61077544,7,8,5,59.38037897,7,1724.13955203,5,0.06737273,8,0.12464768,4,41.27163019,10,0,0,8.61947861,8,0,0,6.25,8,9,3168,1724.13955958,6977373.1592995,18353.2110054115
6.80029277,4,21.49810028,3,15.6019001,3,5.44190979,7,4.4,5,52.77479934,6,3.64879046,7,2,2,12.08445549,3,2623.75909379,6,0.39671934,5,29.26163845,10,3.9701587,6,0.64124298,2,3.94758193,6,0,0,4.85,6,4,3169,2623.75907719,10618018.7443737,58150.1974123684
0,1,10.02980041,6,38.33229827,9,4.64297008,7,5,2,57.79290008,5,1.93027196,6,0,0,0,0,935.26361471,4,1.00523529,2,0.01818738,2,1.04264721,3,0,0,0.29041651,2,0,0,2.5,3,5,3170,935.26362204,3784892.73508562,18173.9368781291
0,1,16,4,169.50100708,10,4.71817016,7,6.4,10,16.08699989,9,0.26815111,3,1,1,0,0,45.02070787,1,0,10,0,0,52.54515336,10,0,0,68.16276653,10,0,0,3.9,5,6,3171,45.02070354,182193.052042,1987.35936330988
0,1,11.83640003,5,25.12330055,6,4.63539981,7,5.8,10,33.70529937,7,0.23238183,3,1,1,0,0,112.59463914,2,0,10,0.85234963,8,25.96908718,9,0,0,16.24858886,9,0,0,4.05,5,6,3172,112.59462432,455656.10121557,4264.78546002275
0,1,11.83329963,5,25.12330055,6,4.63539981,7,5.8,10,51.1875,6,0.05099531,1,0,0,0,0,24.70846735,1,0,10,0,0,5.97560333,7,0,0,5.97560333,7,0,0,2.85,3,6,3173,24.70846504,99992.01043456,1345.04931840862
0,1,10.62829971,6,25.12330055,6,4.63539981,7,5.4,7,21.3069992,8,1.12935792,5,1,1,0,0,547.2013264,4,0.13064295,7,0.13881545,4,9.22634824,8,0,0,1.57473302,3,0,0,3.85,5,5,3174,547.20131376,2214454.00877428,17394.514135903
0,1,11.42029953,5,25.12330055,6,4.63539981,7,5.8,10,71.37419891,5,0.28759443,4,0,0,0,0,139.34648338,2,0,10,0,0,5.59549104,7,0,0,5.59549104,7,0,0,3.15,4,6,3175,139.34647206,563917.42106632,5139.21172176835
0,1,10.71430015,5,25.12330055,6,4.63539981,7,4.4,3,36.93579864,7,0.04794647,1,0,0,0,0,23.23122958,1,0.58128649,3,0,0,3.79230895,6,0,0,18.99512026,9,0,0,2.35,3,4,3176,23.23122211,94013.7964702,2487.09459508047
0,1,12,5,25.12330055,6,4.63539981,7,5.8,10,62.72290039,5,0.07812084,1,0,0,0,0,37.85144391,1,0,10,1.86729996,9,1.70746458,4,0,0,25.49081092,10,0,0,3.15,4,6,3177,37.85144098,153179.9597556,3042.14460110357
29.80792171,8,6.69000005,8,169.50100708,10,4.71817016,7,7.2,3,18.62299919,9,0.03130276,1,1,1,0,0,597.19191992,4,0.58674604,3,0.02369422,2,0.69843543,3,0,0,0.84416413,2,0,0,2.8,3,7,3178,597.19189694,2416759.53060028,12491.4891167231
0,1,18.61219978,3,9.23680019,2,14.42370033,3,3.4,8,27.83740043,8,0.21121314,3,0,0,0,0,100.85394409,2,0.02221033,8,98.20785978,10,0.0869376,2,0,0,17.21301051,9,0,0,3.65,4,3,3179,100.85394183,408143.05481328,3317.97750749514
0,1,9.35074996,6,15.37569999,3,11.69820022,4,4.8,10,120.35900116,3,0.37857102,4,0,0,32.7657822,5,272.2214884,3,0,10,6.5641034,10,10.8324292,8,0,0,2.32563565,4,0,0,4.15,5,5,3180,272.22148874,1101645.68660265,8442.53746896106
0,1,12.47369956,5,169.50100708,10,4.71817016,7,6.6,10,27.78919982,8,0.22262928,3,1,1,0,0,37.37790862,1,0,10,4.92403151,10,26.4388789,9,0,0,58.7658347,10,0,0,4.2,5,7,3181,37.37791285,151263.65175764,3487.86774500086
59.77121459,9,3.94506001,10,40.41930007,9,8.25683975,5,8.6,10,37.29209899,7,0.37349836,4,1,1,0,0,178.34487842,2,0,10,0,0,30.25144342,9,0,0,5.76034483,7,0,0,3.65,4,9,3182,178.34488406,721739.02642124,6528.45103855682
24.29418429,7,8.88226985,6,25.27790069,6,4.63095998,7,6.6,7,14.99699974,9,2.91623179,7,2,2,48.30478456,6,1412.98508246,5,0.17981789,7,11.66167301,10,6.06177666,7,0,0,2.89678925,5,0,0,5.7,7,7,3183,1412.98508246,5718170.62839998,22818.9691396396
3.10337726,3,8.52266979,7,32.94910049,8,5.2844901,7,5.4,2,18.44249916,9,1.72706411,6,1,1,0,0,836.80447952,4,1.10798642,2,2.42869158,9,2.60795688,5,0,0,6.6125841,7,0,0,3.9,5,5,3184,836.80448394,3386441.14589252,18307.8292105356
0,1,8.36641025,7,169.50100708,10,4.71817016,7,6.4,7,23.70800018,8,1.09261546,5,0,0,0,0,529.39871062,4,0.10299987,7,1.42601405,9,9.1075779,8,0,0,3.62385468,5,0,0,4.1,5,6,3185,529.39871699,2142409.16750048,15429.9386758571
0,1,3.51163005,10,40.41930007,9,8.25683975,5,7,10,15.64799976,9,0.17598355,3,0,0,0,0,84.03186777,1,0,10,0,0,0,0,0,0,0,0,0,0,2.8,3,7,3186,84.03187476,340066.2923364,4676.86238375755
32.69917849,8,29.70569992,2,8.90019989,2,3.55744004,8,5.4,7,48.67959976,6,0.86278228,5,6,4,0,0,521.56080931,4,0.19510668,7,12.07839984,10,2.17307355,5,0,0,9.35064121,8,0,0,4.25,5,5,3187,521.56080121,2110690.12084088,14001.997796515
0,1,10.9666996,5,25.12330055,6,4.63539981,7,4,1,31.53400039,7,0.12792994,2,1,1,0,0,61.98516146,1,2.13418819,1,0,0,0,0,0,0,0,0,0,0,1.6,2,4,3188,61.98515932,250846.04348806,2859.66472282245
77.69296325,10,18,3,8.90019989,2,3.55744004,8,6.6,10,13.70839977,9,0.38462809,4,0,0,0,0,232.51166185,2,0,10,0,0,2.20424212,5,0,0,2.20424212,4,0,0,3.5,4,7,3189,232.51165464,940945.04666016,5352.53791110921
0,1,10.58290004,6,25.9428997,7,8.2795,5,4.6,4,18.29360008,9,0.38988884,4,0,0,31.6694458,5,795.26020627,4,0.53436598,4,0.89241231,8,0.78723918,3,0,0,3.42348325,5,0,0,4.3,5,4,3190,795.2601885,3218316.67455934,14107.6745522404
0,1,15.17780017,4,9.23680019,2,14.42370033,3,4,10,49.86529922,6,0.18383713,3,0,0,0,0,89.07355274,1,0,10,0,0,2.76984573,5,0,0,2.76984573,4,0,0,2.8,3,4,3191,89.07355722,360469.33900813,3564.29631856747
0,1,10,6,25.12330055,6,4.63539981,7,6,10,15.44799995,9,0.05698383,1,0,0,0,0,27.61004946,1,0,10,0,0,12.98541679,8,0,0,12.98541679,9,0,0,3.45,4,6,3192,27.61004713,111734.34351484,1404.20278060972
58.46781359,9,13.56319999,4,18.90500068,5,8.81702041,5,6.2,8,1.53202998,10,0.196474,3,1,1,56.07774115,7,3748.31734815,6,0.08917921,8,0.97882053,8,1.00691847,3,0,0,2.0992374,4,0,0,5.4,7,6,3193,3748.31737696,15168962.9259832,41414.7147218555
0,1,14.09399986,4,18.00909996,4,10.12220001,4,3.8,6,31.89780044,7,0.0707232,1,0,0,0,0,1349.25229958,5,0.26477479,6,0.00036316,2,0.80663194,3,0,0,2.30323713,4,0,0,2.95,3,4,3194,1349.25230512,5460252.19740476,24945.816837077
0,1,5,9,40.41930007,9,8.25683975,5,5,1,25.1194992,8,0.07492318,1,0,0,0,0,35.77569986,1,2.92846821,1,2.57493215,9,3.35087784,6,0,0,1.30770327,3,0,0,2.45,3,5,3195,35.77570093,144779.70421296,3018.1107059116
0,1,20.45100021,3,15.27509975,3,14.4822998,3,2.8,4,49.55020141,6,1.86536206,6,5,4,0,0,307.94590542,3,0.42376273,4,47.30934798,10,37.00695414,10,0,0,11.29943908,8,0,0,4.15,5,2,3196,307.94591465,1246217.88732428,7830.01415726541
0,1,12.77000045,5,25.12330055,6,4.63539981,7,5.4,8,38.67919921,7,0.41482865,4,0,0,0,0,200.99455239,2,0.01814974,8,1.22913779,9,9.90131312,8,0,0,7.18475193,7,0,0,3.75,4,5,3197,200.99455293,813399.35101272,5770.26261027963
0,1,15.80459976,4,9.23680019,2,14.42370033,3,4,10,45.71929931,6,0.35261811,4,0,0,0,0,170.85203364,2,0,10,0.20877714,5,0.10178398,2,0,0,7.47163479,7,0,0,3.3,4,4,3198,170.85202849,691416.39446358,5128.60855255572
0,1,27.43280029,2,9.23680019,2,14.42370033,3,3.6,10,14.2954998,9,0.26845549,3,0,0,0,0,130.07320059,2,0,10,1.93606368,9,3.8735112,6,0,0,8.20264278,8,0,0,4.1,5,3,3199,130.07320091,526389.674048,4036.91936103862
3.86223447,3,11.65369987,5,25.12330055,6,4.63539981,7,5.2,5,42.83480072,6,0.08267013,1,0,0,17.51527155,3,1577.17509056,5,0.33619602,5,0.12333443,4,2.30974989,5,0,0,4.29677595,6,0,0,3.45,4,5,3200,1577.17511244,6382626.76354956,34122.7317945231
0,1,7.15923976,7,169.50100708,10,4.71817016,7,7,10,15.73429965,9,3.77393514,7,1,1,0,0,633.61746622,4,0,10,0.65012412,8,10.99947582,8,0,0,14.54414452,9,0,0,5,6,7,3201,633.61747258,2564169.19496088,13101.3280279064
0,1,10.39439964,6,169.50100708,10,4.71817016,7,5.8,5,34.10950088,7,1.8674195,6,1,1,28.91603373,4,1128.87439214,5,0.33590982,5,1.55647963,9,1.93706227,5,0,0,3.6893954,5,0,0,4.55,5,6,3202,1128.8743821,4568410.81692228,24687.3595463736
0,1,13.97249984,4,15.27509975,3,14.4822998,3,4.2,10,80.95970153,4,1.27034005,6,0,0,0,0,209.71586448,2,0,10,1.65476274,9,4.05181554,6,0,0,2.10723209,4,0,0,3.45,4,4,3203,209.71586111,848693.37420263,8811.08271340083
0.67063217,2,9.96045017,6,22.58040046,6,8.4646902,5,5,6,8.51068973,10,4.11062917,7,1,1,48.95928817,6,8384.49179452,7,0.26138924,6,0.30096755,6,2.03327529,5,1.80850005,6,2.54984279,4,0,0,5.9,7,5,3204,8384.49175509,33930970.0314154,116754.943920255
0,1,19.21100044,3,15.27509975,3,14.4822998,3,2.4,2,70.22709655,5,7.77017315,8,2,2,36.54349916,5,1282.74990272,5,1.0022967,2,1.79410654,9,11.17831306,8,0,0,3.47423608,5,0,0,4.55,5,2,3205,1282.74989795,5191125.4273517,24103.5110260633
4.21608672,3,17.33970069,3,15.33460044,3,12.83559989,4,4.2,8,22.40519905,8,0.98207536,5,18,6,47.39312903,6,2003.14902059,5,0.02067145,8,1.11381129,8,2.39812412,5,0,0,2.73457438,4,0,0,5.6,7,4,3206,2003.14901449,8106488.88025022,25784.058307526
3.8010529,3,11.85239982,5,25.12330055,6,4.63539981,7,5.6,7,25.41900062,8,0.12727111,2,3,3,47.22905489,6,2428.06933697,5,0.14697438,7,2.47435685,9,5.88456424,7,0,0,2.57792967,4,0,0,5.05,6,6,3207,2428.06932507,9826087.24651266,37955.2929382583
0,1,39.27270126,1,9.23680019,2,14.42370033,3,3.4,10,44.59049987,6,0.1430331,2,0,0,0,0,23.61282063,1,0,10,0,0,36.83253319,10,0,0,62.95427482,10,0,0,3.25,4,3,3208,23.61281918,95558.07119192,1731.73257493607
0,1,5.92999982,8,24.97800064,6,4.96678018,7,6.4,10,11.12399959,10,0.41699938,4,0,0,0,0,202.04632165,2,0,10,0.17505886,5,1.30757144,4,0,0,5.76089676,7,0,0,4,5,6,3209,202.04630393,817655.65331393,7004.19650935672
0,1,7.90514993,7,23.06839942,6,5.23085021,7,5.8,8,27.62100028,8,0.47607767,4,0,0,0,0,971.0604383,4,0.08521817,8,0.57456773,7,6.09661331,7,0,0,1.66303963,3,0,0,3.85,5,6,3210,971.06044579,3929757.92060817,15442.1151628864
0,1,8.36851024,7,15.27509975,3,14.4822998,3,4.2,7,18.43449974,9,0.1259419,2,4,3,51.23317164,7,2402.71090082,5,0.16815672,7,0.06540528,3,0.32138697,2,0.0924829,0,2.4472091,4,0,0,4.8,6,4,3211,2402.71090576,9723464.95399549,31806.3151719827
5.32145261,4,5.7635498,9,24.97800064,6,4.96678018,7,7,9,16.48819923,9,0.09031011,1,0,0,58.90559329,7,1722.92993456,5,0.01129239,9,0.36345645,6,2.10261016,5,0,0,1.21486077,3,0,0,4.85,6,7,3212,1722.92995546,6972478.04549384,17258.2869978018
0,1,9.21636962,6,18.67749977,5,5.85618019,7,5.8,10,21.89949989,8,0.16707083,3,1,1,0,0,340.77605923,3,0,10,0.82796309,8,3.24664826,6,0,0,4.93405553,6,0,0,4.05,5,6,3213,340.77604624,1379077.24766512,9019.66593297667
34.30690658,8,5.65963983,9,33.88090133,8,4.68127012,7,7.6,6,0.89516299,10,0.30370051,4,1,1,59.32838463,7,5793.97706672,7,0.29140329,6,1.23319438,9,1.56398271,4,0,0,4.15885664,6,0,0,5.65,7,8,3214,5793.97701312,23447486.8766509,59375.6082198737
58.13679327,9,11.55220031,5,16.15290069,4,6.6064701,6,5.8,5,0.90959298,10,0.47013983,4,8,5,71.33660489,9,8969.29466965,7,0.38153992,5,0.0226428,2,0.41514635,2,0,0,1.48277612,3,0,0,5.65,7,6,3215,8969.29464272,36297592.8195508,73734.7585843319
0,1,10.29819965,6,25.12330055,6,4.63539981,7,6,10,25.67119979,8,0.91469265,5,0,0,0,0,443.19078877,3,0,10,0.05627373,3,3.11039857,6,0,0,8.5620552,8,0,0,4,5,6,3216,443.19078924,1793536.66593608,11690.7791858143
0,1,9.61905002,6,18.67749977,5,5.85618019,7,4,1,26.5977993,8,0.240266,3,0,0,0,0,39.66464914,1,3.97411809,1,0,0,0,0,0,0,0,0,0,0,1.75,2,4,3217,39.66464925,160517.7826473,2113.97139692198
0,1,5.05050992,9,16.54500007,4,14.10499954,3,5.4,10,32.29290008,7,0.40313955,4,0,0,0,0,195.33090034,2,0,10,0,0,9.54638511,8,0,0,9.54638511,8,0,0,3.55,4,5,3218,195.3309201,790479.35043408,10073.2509334953
0,1,10.3348999,6,15.51189994,3,14.34959983,3,3.2,3,97.94740295,3,7.49993674,8,1,1,45.64160107,6,1238.13754715,5,0.68712236,3,1.91709717,9,8.75145093,8,0,0,3.36427887,5,0,0,4.4,5,3,3219,1238.13752698,5010584.8451851,25944.2657269381
0,1,9,6,18.67749977,5,5.85618019,7,4.6,4,15.68109989,9,0.81659443,5,0,0,0,0,134.80863419,2,0.51699952,4,0.12640139,4,6.71722553,7,0,0,1.3140998,3,0,0,3.25,4,4,3220,134.80863089,545553.35593479,5610.97968756393
0,1,12,5,18.67749977,5,5.85618019,7,5.6,10,26.18889999,8,0.04203246,1,0,0,0,0,20.07043727,1,0,10,0,0,5.00636825,7,0,0,5.00636825,6,0,0,3.1,4,6,3221,20.07043684,81222.501122,1543.6364037366
0,1,10.28380012,6,18.67749977,5,5.85618019,7,5.4,8,31.46809959,7,0.08699298,1,0,0,0,0,150.6288002,2,0.01827007,8,0.80044453,8,9.61575739,8,0,0,9.81740542,8,0,0,3.45,4,5,3222,150.62880305,609575.57735904,5107.66731324427
0,1,8,7,24.97800064,6,4.96678018,7,6.2,10,10.82460021,10,0.05125096,1,0,0,0,0,24.83233713,1,0,10,0,0,0,0,0,0,0,0,0,0,2.75,3,6,3223,24.83234007,100493.31688952,1466.35840798805
0,1,16.4666996,4,18.67749977,5,5.85618019,7,5.4,10,38.48249816,7,0.04237206,1,0,0,0,0,25.61434905,1,0,10,0,0,4.18593499,6,0,0,33.71110459,10,0,0,3.1,4,5,3224,25.61434781,103658.00261196,1972.104521261
0,1,8.86666965,6,18.67749977,5,5.85618019,7,5.8,10,25.2894001,8,0.36391563,4,0,0,0,0,60.07752192,1,0,10,0.73971093,8,75.70135808,10,0,0,40.73030847,10,0,0,4.15,5,6,3225,60.07752411,243126.08681056,3402.14525753001
0,1,5.08197021,9,24.97800064,6,4.96678018,7,6.6,10,32.21620178,7,0.24453292,3,0,0,0,0,118.48213803,2,0,10,0.59029994,7,3.98752088,6,0,0,7.00324971,7,0,0,3.65,4,7,3226,118.48213987,479482.12661198,4885.98152885548
0,1,10.18459987,6,20.0515995,5,11.80580043,4,3.4,1,69.8293991,5,1.5754782,6,0,0,0,0,260.09002237,3,3.40239118,1,4.08001041,10,3.54177369,6,0,0,16.43517102,9,0,0,3.15,4,3,3227,260.09001585,1052551.16126462,12157.2397409713
0.49681939,2,5.90698003,8,24.97800064,6,4.96678018,7,6.2,8,23.27070045,8,0.16666593,3,0,0,0,0,80.75369091,1,0.02298346,8,0,0,10.39011332,8,0,0,10.39011332,8,0,0,3.25,4,6,3228,80.75369058,326799.89856061,3542.06120673404
0,1,10.96000003,5,40.41930007,9,8.25683975,5,6,10,54.20370101,6,0.10082514,1,1,1,0,0,48.14384932,1,0,10,99.99989755,10,0,0,0,0,7.28616437,7,0,0,3.1,4,6,3229,48.14385463,194832.04667153,2068.11278448674
0,1,6.80000019,8,24.97800064,6,4.96678018,7,6.2,9,14.21399974,9,0.03094728,1,0,0,0,0,63.12348123,1,0.01520828,9,0,0,11.82190819,8,0,0,11.82190819,8,0,0,3.3,4,6,3230,63.12348933,255452.72004765,3248.76530496859
0,1,15.71430015,4,18.67749977,5,5.85618019,7,5.4,10,18.63059997,9,0.12127322,2,0,0,0,0,73.31092072,1,0,10,0.47346288,7,0.72622195,3,0,0,0,0,0,0,3.2,4,5,3231,73.31091919,296679.95090216,3775.28730148006
0,1,34.35900115,2,9.23680019,2,14.42370033,3,2.4,4,18.81469917,9,0.00845379,1,0,0,0,0,161.28090436,2,0.44444195,4,0.25880311,6,2.36872431,5,0,0,4.58529174,6,0,0,3,3,2,3232,161.28088435,652683.19340728,8285.57832798083
13.81796589,6,5.71157979,9,34.15999984,8,4.67231988,7,7.4,7,0.751666,10,0.21511232,3,0,0,63.96105409,8,4103.8978129,6,0.09884066,7,0.14729167,5,1.14156107,4,0,0,3.38094968,5,0,0,5.3,6,8,3233,4103.89781885,16607951.6768717,40105.59457162
0,1,14.72220039,4,18.67749977,5,5.85618019,7,4.4,5,69.1296997,5,0.068026,1,0,0,0,0,41.12242338,1,0.41398338,5,0,0,0,0,0,0,0,0,0,0,1.5,1,4,3234,41.12241873,166417.19003092,4435.23879284117
8.77295075,5,7.09596014,7,40.41930007,9,8.25683975,5,7,9,36.66949844,7,4.73055608,7,10,5,0,0,780.95046797,4,0.00344195,9,0.46945358,7,34.63670374,10,0,0,9.25854365,8,0,0,5,6,7,3235,780.9504557,3160407.00887357,24609.4685264738
0,1,10.76000022,5,40.41930007,9,8.25683975,5,4.2,1,40.54779815,7,0.10662394,1,0,0,0,0,50.91276532,1,2.60586906,1,0.23589368,5,0.73655398,3,0,0,4.12187392,6,0,0,2.1,2,4,3236,50.91276959,206037.49275405,3855.83190227661
0,1,5.65385007,9,33.53829956,8,4.24847984,8,7.2,10,96.22550201,4,0.32660001,4,0,0,0,0,53.91721951,1,0,10,4.36947606,10,14.44195392,8,0,0,32.38386577,10,0,0,3.55,4,7,3237,53.91721758,218196.111044,2963.98704182152
0,1,16.58230018,4,18.67749977,5,5.85618019,7,5.4,10,28.25729942,8,0.26526274,3,0,0,0,0,160.35407321,2,0,10,0,0,2.01194764,5,0,0,2.01194764,3,0,0,3.2,4,5,3238,160.35407352,648932.50802268,6038.27631736678
0,1,10.97439956,5,18.67749977,5,5.85618019,7,5.6,10,47.39279937,6,0.16667465,3,0,0,0,0,79.58688184,1,0,10,24.7852404,10,55.85392839,10,0,0,2.09723004,4,0,0,3.55,4,6,3239,79.5868783,322077.95790162,3192.12853161878
0,1,9,6,18.67749977,5,5.85618019,7,5.8,10,37.66360092,7,0.10005755,1,1,1,0,0,71.94902528,1,0,10,0,0,9.77831175,8,0,0,0,0,0,0,2.8,3,6,3240,71.94902494,291168.53833972,2673.30343555292
0,1,12.15489959,5,24.97800064,6,4.96678018,7,5,6,19.82979965,9,0.49834493,4,0,0,41.85001894,6,862.88682561,4,0.28978075,6,0.32383157,6,0.78189859,3,0,0,1.54614018,3,0,0,4.45,5,5,3241,862.88682085,3491993.04073056,16604.3170605339
0,1,7,8,169.50100708,10,4.71817016,7,7.2,10,12.46739959,10,0.12297681,2,0,0,0,0,20.64695152,1,0,10,0,0,4.67749439,6,0,0,4.67749439,6,100,10,3.95,5,7,3242,20.64695014,83555.57702826,1577.35410941512
0,1,28.84070014,2,9.23680019,2,14.42370033,3,2.8,6,45.29899978,6,0.07358363,1,0,0,30.63018257,5,1403.82349647,5,0.25949701,6,0.28829835,6,1.56511841,4,0,0,2.52576481,4,0,0,3.8,4,2,3243,1403.82348952,5681094.82887496,34720.7074244646
0,1,14.35289955,4,18.67749977,5,5.85618019,7,5.4,10,69.19730377,5,0.05309776,1,0,0,0,0,32.09814489,1,0,10,0,0,0,0,0,0,0,0,0,0,2,2,5,3244,32.09814395,129897.09958254,1768.28568795871
0,1,11.82050037,5,36.49800109,9,5.05837011,7,6.4,10,58.46849823,5,0.16712198,3,0,0,0,0,80.97465794,1,0,10,0.49534015,7,0.00395185,2,0,0,0,0,0,0,2.65,3,6,3245,80.97465103,327694.09735086,4552.65698818798
0,1,9.06604003,6,25.12330055,6,4.63539981,7,6,10,22.9687004,8,0.43792421,4,0,0,0,0,212.18491063,2,0,10,0.05773266,3,0.42566646,3,0,0,8.04762221,8,0,0,3.6,4,6,3246,212.18490346,858685.27407419,10264.1419090215
0,1,13.23079967,4,18.67749977,5,5.85618019,7,5.4,10,82.52069854,4,0.16727061,3,1,1,0,0,27.61410395,1,0,10,0,0,21.06981276,9,0,0,22.32366478,9,0,0,3.05,3,5,3247,27.61410115,111750.74960944,3100.08504508608
0,1,9.71428966,6,33.53829956,8,4.24847984,8,6.6,10,61.73329925,5,0.2814513,4,0,0,0,0,46.46378299,1,0,10,0.39966612,7,6.74267095,7,0,0,29.15027388,10,0,0,3.5,4,7,3248,46.46378762,188033.02947108,3433.12843383993
0,1,7.85185003,7,109.61399841,10,4.2375698,8,7.2,10,16.91629981,9,0.28576905,4,1,1,0,0,47.17658332,1,0,10,0,0,21.10559794,9,0,0,45.92651369,10,0,0,3.95,5,7,3249,47.17657855,190917.60357976,4465.9116899686
